y,d,x,w
0.759271996988437,0,-0.16,1.9
-2.25133699672221,0,0.05,91.16
1.03801453018191,1,0.61,91.63
-0.440759956960929,0,-0.16,30.15
-0.0665869886573966,1,0.67,64.93
-1.37936359615216,0,-0.38,4.27
-1.34397586623752,0,-1.07,29.52
-0.243530773404665,0,-1.24,62.27
-0.0989145225972367,0,-0.94,80.53
0.70026640660876,1,0.81,14.07
0.886897368075119,0,-0.9,49.17
0.684341149466033,1,0.76,68.23
2.06138544915675,1,0.72,78.83
-1.84567085554779,0,-1.43,32.36
-0.238820815656708,1,0.44,56.47
-0.460328947542562,0,0.17,19.06
0.552316215492375,1,0.9,80.54
2.36689934059655,0,-0.38,66.83
-1.98442470301821,0,0.16,22.5
1.95785104235715,0,-0.6,82.86
0.303121664937585,0,-0.73,87.16
-1.96545200537889,1,0.21,57.03
1.12688909922649,0,-0.61,5.86
1.29871860229362,1,0.95,23.44
2.47348093618487,1,0.37,64.64
1.63220359468622,0,-0.37,4.78
-1.53031828237496,0,0.01,13.8
1.77995016906928,0,-0.1,17.78
1.07751339589833,0,-1.14,9.93
1.44827048263996,0,0.02,40.8
0.301249866336144,1,1.05,37.19
3.21486859153589,1,1.11,92.39
1.79976061002946,1,1.21,81.25
0.409524423950402,0,-0.23,33.43
-0.0983414826291928,0,-0.28,30.55
0.44624910084284,1,0.67,55.11
-0.160484049534969,0,-0.69,8.62
2.23190650675454,1,0.97,29.5
0.440444715116116,1,0.22,25.41
-0.356397423771336,0,-0.08,88.17
3.11296739112535,1,2.37,94.03
2.57966232074852,0,0.16,58.58
0.648276093204935,1,0.5,41.95
0.0316590225481835,0,-0.46,42.82
-0.0481232246059243,1,1.05,69.93
2.41815802512508,1,0.63,81.84
0.709480912194619,1,0.7,72.78
-0.721547312772884,0,-0.87,59.41
2.69711434398194,0,-1.19,46.67
2.17570896648791,0,-0.23,3.93
0.643111307037591,0,-1.27,28.28
-0.403290932607145,1,0.41,0.09
1.25551633247787,0,-0.98,77.41
0.40565228132758,0,0.14,97.23
2.67841596439994,1,1.44,50.81
1.85543181289013,1,0.52,19.43
0.147430081100694,1,0.24,95.21
1.20779142210979,0,-0.87,4.02
0.876848386511037,1,1.15,2.67
0.497863938373976,0,-1.4,74.4
0.798133860727133,0,-0.71,98.07
-0.754347541148761,0,-0.63,73.92
0.0886661393287828,0,-0.35,45.18
1.97752287167106,1,1.91,48.34
1.06943762533592,0,-0.97,51.62
0.85835890982876,0,-0.14,55.58
4.2354272217022,1,0.6,60.21
0.635602805626357,0,0.04,63.53
1.31749833037464,1,1.69,55.69
1.35993264927797,1,0.21,38.95
2.12199448135199,1,0.58,15.1
-1.28883396056683,0,-0.94,54.14
-0.781184110637179,0,-1.45,13.58
1.37447714039445,1,0.35,37.34
1.1243684095934,0,-0.35,67.99
2.53886722500455,1,0.58,68.45
-1.21885730499013,1,0.58,35.89
0.22376436780625,0,0.08,17.4
1.45974366560722,0,-2.93,2.73
2.08096419627883,1,1.05,33.5
-0.716143534406229,1,1.05,87.95
1.10915626623525,1,0.71,31.26
0.63784639923174,0,-1.51,22.77
2.20223627468295,1,1.32,9.34
2.33867514904974,1,1.59,18.99
0.105003992965456,0,-0.01,15.05
2.14507215352604,0,-0.64,61.43
1.49891294329941,0,-0.94,1.93
1.10033532158187,0,-0.63,32.46
1.26635371006231,1,0.25,80.42
-0.516081396680241,0,-0.89,77.99
-0.110849304457218,0,-1.24,49.93
0.254492634396065,1,0.27,27.31
1.26039914771328,1,1.59,74.93
0.364562332245345,0,-0.54,56.7
-0.177392906939755,0,-0.33,84.37
0.335054528569241,1,2.75,91.61
-0.761192088173977,0,-0.01,74.48
1.42685039310941,0,-0.52,4.57
2.02767153283117,0,0.16,39.41
-0.479193991389159,1,0.3,92.19
4.00480567517757,1,0.33,16.29
3.73760965585412,1,1.58,14.67
0.645782676121452,1,1,38.73
-0.424294228923417,0,-0.62,53.02
-0.0227246773369806,0,-0.03,25.76
-0.701474278903944,0,-1.08,66.74
-0.401562983751927,1,1.75,90.17
-0.119508148699463,0,0.14,62.11
3.05120933083236,1,2.2,3.34
2.60598030039821,1,1.25,97.79
0.699553458775177,0,-1.05,58.32
0.222789604171857,0,0.03,6.87
-0.627761435205856,0,-0.82,50.86
2.19053523118489,1,1.48,8.76
0.690452408932867,0,-1.54,35.43
1.6478936050029,1,1.54,84.3
-0.118399702957198,0,-2.05,10.11
-0.286613939581318,0,-1.05,12.1
2.71959229361254,1,0.37,59.92
-0.382593371401179,0,-0.99,45.85
2.01100252542223,1,1.56,78.07
-0.57752077851488,0,-1.14,98.46
-1.52238146637369,0,-2.2,53.6
-0.56973449628938,1,1.53,66.61
0.232594690017086,0,0.03,29.01
1.67183808730694,0,-0.58,23.58
0.483783259695984,0,-0.42,83.56
1.30049718647142,1,0.74,71.73
0.770455152029504,1,0.61,99.82
1.80572082271669,1,0.46,6.27
0.256338928959349,0,-1.31,44.77
0.276274477049337,0,-1.2,16.98
-0.42460639477537,0,0.19,49.07
0.721772399894308,1,0.99,27.21
0.959854950759471,0,-0.23,99.65
-0.702200622564546,0,0.04,43.53
-0.835781442762354,1,0.71,24.05
-0.195966299790499,1,0.36,38.47
0.710897419775354,0,-0.96,60.39
1.56654650628037,1,0.95,11.47
0.0583223898647586,0,-0.41,94.18
-0.299708466250885,0,-0.52,82.17
-1.20103986758638,0,0.14,99.97
1.14522245355999,0,-0.45,91.79
1.94578299662942,1,0.31,95.74
0.655455156190608,1,1.42,6.34
1.62008917756711,0,-0.62,42.89
0.0989259316037291,0,-1.44,94.04
-1.25850432127172,0,-1.26,96.41
0.117270777301736,0,-0.01,33.23
0.734131930327726,1,1.19,21.55
-0.578349899300458,0,-0.26,87.42
2.20228632789495,1,0.71,24.79
1.20996444075171,1,2.09,31.41
-0.653684678139532,1,1.42,48.33
-0.333675568855481,0,-1.37,30.67
0.283693747721906,1,0.36,95.32
-0.690837297237457,0,-1.04,96.89
-1.79335461410062,1,0.86,62.14
-0.29658955066562,0,-1.63,86.66
0.924224470743431,0,0.05,13.61
-1.6011572819996,0,-1.88,95.02
0.601964217000664,1,0.58,76.8
-1.38377305797209,1,1.95,98.55
0.639426118600778,0,-0.04,97.27
-0.605384596908384,0,-0.44,89.02
0.09552100364362,0,-0.41,19.61
-0.35469646997868,0,-1.82,3.45
0.195459351276453,0,-0.85,76.48
0.232020239557275,1,1.1,0.66
-0.170711192734099,0,0.1,61.79
1.88898030660084,0,0.13,46.61
-0.781417847736465,0,-1.11,88.78
1.84817626390956,1,0.86,30.23
-0.618549943098573,1,1.03,22.89
-1.9294605854866,0,-0.93,4.58
1.19906322774825,1,1.44,72.36
0.906524513599683,0,-0.28,80.72
1.10434026646973,0,-1.08,85.94
0.196803638480967,1,0.51,91.8
-1.31824050718551,0,-1.56,6.25
-0.748645354468519,0,-1.05,26.55
-0.759271200516805,0,-0.68,10.67
-0.225622045753922,0,-0.71,72.16
-0.861114601561277,0,-0.46,6.96
-0.473539443179517,0,-0.92,99.29
2.94563252784504,1,1.22,80.74
-0.289523951490449,0,-0.21,7.63
1.2441991898087,0,-0.42,35.41
0.639723181995088,1,2.1,79.3
0.38284498380172,1,0.69,5.9
1.1860484465135,0,-0.51,98.88
-0.454900046589479,1,1.67,38.18
-0.530650583883797,0,-0.15,86.56
0.908491319298653,1,0.51,70.78
0.509923145274605,0,-0.48,11.35
0.676048773838175,0,-1.03,32.45
-1.24959204612288,0,-1.03,83.17
-0.176408399591698,0,0.14,32.8
-1.08572958945214,0,-1.46,64.92
1.13629245903448,1,0.69,16.79
-0.342369006900809,1,0.65,37.35
-0.475920330359631,1,0.86,19.61
0.168035745772837,0,0.05,73.46
1.49157490944532,1,1.87,0.09
1.88594508716022,1,0.89,17.86
0.850344088142334,1,0.42,15.13
2.85530563134977,1,0.2,21.65
0.146520286329247,0,-0.63,49.63
1.09655395179362,1,1.21,89.65
0.802080615873085,0,-0.21,50.03
2.34341780179614,1,0.79,58.14
-0.920898348874059,0,-0.42,6.6
1.91401954456961,1,1.75,91.59
2.24709599833804,1,0.53,87.63
0.0865908512388052,0,0.18,65.88
0.299261338431676,1,0.69,18.96
0.748895956205642,1,0.65,47.82
1.35782480242499,0,-1.47,67.83
-0.496639002163835,0,-0.2,63.98
-0.446772185221989,0,-0.96,46.8
0.890665308544045,0,-0.59,68.7
0.63481388493422,1,0.21,81.6
2.53979969138476,1,0.94,23.43
0.644087354360012,1,0.96,19.91
0.687797300204477,0,0.08,10.51
-0.110156383253724,1,0.8,75.33
1.714922826421,1,0.2,19.93
1.59281145960025,1,0.78,1.91
1.56816908709238,0,-1.49,36.33
0.316589645741215,0,-0.99,10.78
0.737947869286063,0,0.04,92.33
-0.516759669928842,0,-0.19,65.54
1.07118550132924,0,-0.96,43.86
-0.93618535673624,0,-0.89,54.4
0.569910532964793,0,-0.98,38.52
-0.488858671420132,0,-0.5,43.34
0.210687654922522,0,-0.98,8.78
1.01017975003432,1,1.33,66.06
0.658665834115375,0,-1.91,89.6
-0.0161929564900352,0,-1.09,13.78
0.340565189314015,0,-0.94,30.85
1.98040552127142,1,1.24,78.37
-1.8972714884799,0,-1.92,27.5
1.54379195262822,1,0.47,87.65
0.63087509315717,0,-0.26,86.9
2.05369633451225,1,0.73,87.57
1.02612622347368,0,-0.15,53.97
0.968233827940143,1,1.03,12.72
-0.2366529227484,0,-1.09,42.99
2.46283429902346,1,0.22,26.17
-1.43650632210095,0,-0.36,63.81
-0.328528620396856,0,-1.37,14.75
0.206232140847332,1,0.4,89.56
-0.424390965731284,1,1.61,6.99
3.25669753230206,1,1.01,30.69
1.16032676483935,1,0.81,73.31
-0.138407440268311,1,1.11,15.73
3.98199759401715,1,1.25,4.71
-1.1442819240931,0,-1.85,79.44
0.197091814265356,0,-0.33,16.7
-0.77751524756251,0,-2.29,93.24
0.398523476024965,0,-0.1,39.8
-1.51146183141139,1,0.71,44.19
2.32765002339168,1,1.57,27.52
0.47385459567257,0,-0.84,63.66
0.198744842631018,0,-1.28,80.23
-1.45119872987668,0,-0.8,10.61
0.799746681417983,1,1.17,29.13
-0.334214056307653,1,2.85,48.44
-1.18953924413324,1,0.34,23.55
-0.0847910197168626,1,1.47,48.88
-0.951556235913004,0,-1.8,41.19
0.245587462308342,0,-1.08,55.96
1.05292218755796,0,-0.32,83.02
0.998663624466168,1,1.23,23.78
-0.657048089196683,0,-0.87,24.59
-0.209455263027162,0,-0.32,62.66
-1.13632624400919,1,1.82,57.33
0.969159646362616,0,-0.01,74.89
-1.33579220727647,0,-0.56,6.7
0.451388380897812,1,0.56,37.34
0.580400617756978,0,-0.1,27.73
1.23918075021999,1,1.71,79.71
0.102377879687293,0,-1.03,66.62
1.53486113497714,1,1.37,93.6
-1.61998753956774,1,1.12,12.77
-0.1229610894593,0,-0.29,61.44
1.57774563635161,0,-0.99,82.87
0.0607505871692835,0,0.02,60.77
0.337443363550678,0,0.12,23.81
-0.605465410665275,0,-1.17,38.51
-0.775231218699244,0,-0.69,69
0.652490658038972,0,-0.25,33.68
-0.121436609096706,0,-0.72,87.93
-0.00359688219598912,0,-0.7,62.53
0.0607439101168763,0,-0.05,95.35
-0.0424454265727179,0,-0.5,65.87
-0.907480399582477,0,-0.03,49.88
0.435316381910114,0,-0.51,76.19
-2.00656172884665,1,0.94,16.12
2.96910511061894,1,1.61,34.32
1.32673327421616,1,1.51,50.77
-0.604614529063587,0,-0.97,47.46
0.895737978098746,0,-0.08,26.94
-0.531419066572065,0,-0.99,12.47
-2.51693600914041,0,-0.2,52.31
0.123480295914253,1,1.82,99.57
-0.797662336364865,0,-0.02,82.05
2.39478685111277,1,0.64,97.25
-0.109829081112174,0,0.19,82.61
0.012519552440014,0,-2.1,5.38
1.84672067847967,1,1.13,35.07
1.45530423028119,0,-0.58,13.12
0.699595831025362,1,0.45,13.07
1.57922149288098,0,-0.72,94.81
-1.99402270399384,1,0.37,90.69
0.514070836592659,0,-1.63,95.95
-0.253898441497554,0,-0.27,54.66
-0.16669545328945,0,-0.65,71.8
0.759781470772296,0,-1.15,39.65
0.266610484121123,0,-0.7,41.28
3.5060908303273,1,2.14,74.63
3.81568963354821,1,1.49,34.4
0.375222548351423,0,-0.93,25.62
1.55141547344247,0,-0.08,30.53
-0.7801803377246,0,-0.85,68.37
0.742044130379514,0,-0.12,65.12
-0.789928341680748,0,-0.36,36.97
1.73213993193992,1,0.64,86.58
0.044014058828056,1,0.59,18.92
-0.543781870412384,0,-1.03,9.69
-0.465946973206011,1,1.5,43.85
-1.21648648566167,1,1.25,4.16
-0.6475689051107,0,-0.76,41.72
0.00201715456630257,1,0.24,46.72
-0.00752818557987959,0,-0.33,24.13
0.97665803740251,0,-0.27,53.09
1.54356631974963,1,0.85,30.38
0.380924029341146,0,-0.62,74.52
0.0146017487407092,1,0.47,88.98
1.50767087677882,1,1.44,32.54
0.463442371242584,0,-1.4,85.66
0.689944334415896,0,-0.33,96.76
3.16313173559221,1,1.2,37.69
2.19570640281383,1,0.36,98.58
-1.19336190114545,0,-1.49,68.84
1.3663775794107,0,-0.09,60.37
3.4913628149675,1,1.86,27.52
-1.98044176231259,0,-0.53,67.27
0.360815744832015,0,-0.6,37.45
3.99663790794292,1,0.51,69.67
0.084796827088389,0,-0.52,14.19
1.72017418710826,1,0.75,51.06
-2.00191012973946,0,-0.63,85.43
-1.06402223698131,1,0.36,41.38
3.39808076246817,1,0.26,92.79
1.18712979200891,0,0.19,54.07
-0.807883075691494,0,-0.55,88.7
-0.671782549776492,0,-1.12,27.49
0.337354119408606,1,1.09,64.1
2.21521636823675,0,-0.28,96.28
2.37001672280646,0,-1.22,89.67
4.86983830361439,1,0.46,13.12
0.556012148373938,1,0.22,53.05
-0.417930815782193,0,-0.28,10.5
0.568964353392802,0,-0.06,46.76
0.443881393363655,1,1.26,23.71
0.0351042419564032,0,-1.05,22.06
-1.2538243082388,0,-0.16,73.63
0.230353003606333,1,1.06,12.34
2.52871828379952,1,1.06,76.46
2.92873737031158,1,0.74,89.82
-0.137085245845419,0,-1.12,96.37
1.88074983798925,1,0.47,80.04
-0.181888596041728,0,-0.19,11.09
1.33437792392174,0,-1.77,96.55
-0.919908173234672,0,-0.93,99.54
1.47586571147577,1,0.73,5.76
-1.35382597415998,0,-0.69,90.4
1.29271944770185,1,0.29,24.82
1.90357827371593,0,-0.18,17.2
0.665281697077538,0,0,78.51
1.36399016341821,0,-0.12,96.38
1.41791235326239,0,-0.89,63.63
-0.962480366233342,0,-1.52,43.13
0.504520378938928,1,0.44,52.74
-0.098981398296825,0,-0.11,87.87
2.10094787254124,1,1.04,56.04
0.987315974071055,1,0.66,44.7
-0.564645028730587,0,-1.03,6.25
0.911564215159738,0,-1.46,84.17
-0.666360268084229,0,-2.44,1.13
0.546341648785336,1,0.65,97.5
0.622904370637095,0,-1.72,85.27
3.2726762670436,1,1.91,5
0.129387422236042,0,-2.33,15.56
0.396910223120021,0,-1.23,95.34
0.49158805203956,1,2.46,27.01
1.53643237447907,1,0.25,16.94
0.224175066821777,0,-0.01,47.08
-0.242990694251882,0,-0.97,80.9
2.16961986993088,1,1.42,95.43
0.566756453934034,0,-0.66,6.18
-0.724623764166514,0,-0.72,71.07
1.92554295908172,1,0.29,1.13
-2.29827254061891,1,1.38,87.61
0.745043977934655,0,0.08,13.91
-1.51352110611957,0,-1.23,13.21
-1.88823654976496,0,-0.2,22.77
-0.616519833808317,0,-1.51,91.54
0.562297658655528,1,0.66,79.48
3.85107888402245,1,1.79,6.89
0.0617503441636958,0,0.05,88.04
0.143397383383304,0,-0.18,97.09
0.660048393370085,1,0.71,23.53
-0.0791215875759366,0,-0.22,52.14
-0.364404980106144,0,-1.61,58.22
0.755153702089499,1,0.95,49
-0.612782568728552,1,0.69,31.35
1.59592206153621,0,-2.19,59.97
-0.899174687912134,0,-0.75,39.3
-0.12372087427777,1,0.46,12.37
-0.143932757874388,1,1.27,4.7
1.24378755563724,1,0.32,4.36
-0.467427322915072,0,-0.16,99.82
0.967528363921541,1,0.36,40.53
2.29364559237937,1,0.8,15.24
0.62265917710423,1,1.07,60.71
0.275985237077471,0,-0.36,7.61
1.35444740138476,0,-0.29,22.6
-0.897051711387336,0,0.08,78.61
1.74595133269083,1,0.56,15.99
1.23324755796721,0,-0.31,67.15
-0.312117206458295,0,-1.51,93.1
-2.85615489508233,0,-0.55,16.02
3.3270898079935,1,0.45,2.93
0.237657425890212,0,-1.2,48.03
0.318235163438885,0,-0.83,56.83
-1.90716361591777,0,-1.6,12.65
0.416561840590287,0,0.04,15.57
-1.68483146347108,0,-0.87,55.59
0.250995894871866,0,-0.08,99.83
-0.800261741838115,0,-1.63,99.82
0.0305631508573956,0,0.05,28.56
-0.173322713070883,0,0.16,23.26
1.95639569205296,1,0.56,67.44
-0.284149555927106,1,0.56,70.33
-0.710305164089309,0,-0.68,99.18
-0.194926179686847,1,1.1,6.03
-1.91754742399405,0,-0.46,3.51
2.3724650154915,1,0.4,34.49
0.770718343337282,0,-0.2,80.13
-0.548929770604832,0,-1.44,72.06
2.20827258733865,1,1.08,46.14
2.79246410170682,0,0.06,28.11
0.164444565264665,1,0.51,80.27
-0.851587094359724,0,-0.2,37.51
0.360245876644282,0,-1.65,51.3
-1.03570452157967,1,0.48,90.14
2.71253787480741,0,0.04,75.87
-0.763645234044451,0,-0.01,37.28
-2.02488235891696,0,-0.01,2.91
0.284927148420965,1,1.04,39.24
0.500762986080336,0,-0.38,49.81
-1.72811514598608,0,-0.2,27.57
3.20865112949695,1,0.78,1.86
0.336945213351646,1,0.29,89.09
0.875865684944914,1,0.51,44.66
-0.638367752409883,0,-0.91,47.31
0.421300152991947,0,-0.34,84.34
0.459471601511477,1,1.82,49.13
2.84465455563743,1,1.83,86.3
1.22609358674558,1,0.74,8.28
0.532102572970856,1,0.23,91.81
2.72929648577061,1,2,34.83
-1.32008983948084,1,0.25,57.31
1.76497714298201,1,0.37,58.6
-0.0557727485721436,0,0.07,81.51
-1.26955619278752,0,-0.45,43.36
1.10576742690783,0,-0.79,85.9
-0.567402700680427,1,0.7,44.28
1.92296782138656,1,0.98,17.77
2.07542110447233,1,2.03,68.23
0.766043167283748,1,1.01,96.87
1.31615157830044,0,-0.41,41.75
2.18819726210896,0,0.07,29.63
-0.00786169582413959,0,-0.31,32.24
0.0348739803905375,0,-0.03,21.5
0.597877377758475,0,-0.36,32.63
1.30638979814681,1,0.46,54.02
-0.466787081864883,1,1.15,35.75
0.460852142898649,1,0.63,72.23
1.75791640115321,0,-0.16,30.63
-2.04930242705608,0,-1.01,69.72
2.32371177639532,1,1.46,67.47
-0.275614519733382,1,2.42,52.85
0.160512343299194,1,0.92,48.08
2.05679915890431,0,-0.21,14.11
-0.695176699477547,0,-0.58,93.76
0.460100538604137,1,0.36,81.89
0.751344730535163,0,0.06,12.16
-0.52417076469555,0,0.07,88.59
0.880748250414808,0,-0.32,15.05
-0.865673024280605,1,0.54,25.62
0.262735643493272,1,1.79,29.65
-1.10271762892941,0,-0.36,31.27
2.20154164488371,1,1.44,94.13
-0.906891968298577,1,1.63,33.42
-0.216581528663654,0,0,76.39
-1.49896127532578,0,-1.64,65.88
-0.602972684798354,0,-0.15,54.36
1.92232523220048,1,0.2,19.48
1.41954220073074,0,-1.15,75.96
1.85873669514847,1,1.38,84.33
0.912510894982997,1,0.76,40.87
-0.653159127003241,0,-1.04,64.57
2.81810797708039,0,-1.51,73.09
0.736191205612531,0,-0.54,81.84
-0.636877359096927,1,0.29,18.83
-0.430468807106268,1,0.82,10.92
1.9880304912256,0,-0.2,39.58
1.51808423448188,1,0.25,3.43
0.42475138466123,0,-0.87,57.28
1.6883694278676,1,1.59,94.11
-0.761470707507042,0,-0.73,14.47
-1.05663216385438,0,-0.69,19.94
0.0462610026216724,0,-0.65,70.86
0.66327043888686,1,0.87,69.29
-1.41593219470932,1,0.36,49.02
1.85287007663192,1,0.2,67.33
0.356764062753623,0,-0.24,37.7
1.27343108762338,1,1.78,94.64
0.23346902289978,0,0.01,3.44
0.222841789717691,0,-0.62,29.26
1.70225291139777,1,0.73,47.74
-0.103291067189414,0,-1.19,51.78
0.268490143036882,1,0.25,18.71
1.47095979966327,0,0.17,88.01
1.3814612866674,0,0.07,42.82
1.91362350876305,1,2.72,96.51
-0.607521231430074,0,-0.59,46.39
0.168003006410383,1,1.77,89.1
0.246612155749305,0,-0.55,39.72
0.488413647860297,0,-0.33,95.41
0.46451973405481,0,-1.8,59.67
0.520023613796729,0,-0.13,64.4
1.04917535100059,1,0.7,1.83
1.17883218419854,0,-0.23,66.13
1.1265666355684,1,0.91,41.13
0.361765762009635,0,-0.01,36.85
-0.0409662371556937,0,-2.06,11.41
-1.27833023336691,0,-0.59,30.15
0.218821481770547,0,-0.56,14.51
0.626581662958406,0,-0.47,0.8
0.504470405596812,1,0.25,85.63
-0.340118568237853,0,-0.3,58.55
-0.756520723752346,0,-0.45,77.87
-1.07614476241542,0,-2.67,65.77
2.8954657880318,1,0.47,99.99
-0.0553710920385545,0,-1.43,34.18
-1.2173949940979,0,0.05,62.07
-0.0855680089673878,0,-1.93,98.65
0.0216514477327916,0,-1.06,10.41
0.969297829339572,1,1.02,27.03
-0.109310227785595,0,-1.19,66.28
-1.11560753686285,1,1.15,40.68
0.0872752550098499,0,-0.32,98.21
0.336484190969822,0,-0.19,3.78
-0.859874126683488,0,-0.97,25.77
1.92943251146764,1,0.33,38.58
-3.34068974009039,1,0.42,38.79
1.63616695153732,1,1.09,64.47
2.22510977293616,1,0.53,97.78
-0.659240545829074,0,0.09,53.26
0.615833161193651,1,2.46,28.49
0.534204942016664,1,0.23,70.17
1.16039939467097,1,1.12,16.97
0.496268417322879,1,0.68,31.31
0.26189937764676,1,1.22,38.88
0.374576134095754,0,0.06,29.91
4.53356330977582,1,0.71,67.3
1.68884321469087,1,0.28,92.61
0.145480613439337,0,-0.29,58.57
0.662221497154146,0,0.15,59.74
0.00123994318782052,0,-0.42,37.9
-0.20224005809391,0,-0.18,40.28
0.143102070375427,1,1.03,99.07
-0.592794277774362,1,0.35,93.28
0.792295101316947,0,-0.76,45.14
-0.676905594688211,0,-2.25,97.97
2.03983311140082,1,0.28,96.2
-1.12139399845403,0,-1.39,76.24
0.565792646582168,1,1.1,6.6
0.623081468683619,0,-0.02,29.4
1.73851304849214,1,1.54,34.17
2.63299353538831,1,0.64,87.16
1.33177889744887,1,0.78,15.52
0.619317082896085,0,-1.2,57.04
-0.744287385518245,0,-1.52,80.87
-0.447769530466055,0,-0.19,28.85
0.553978391693655,0,-2.4,32.82
-2.74781823052161,0,-1.25,34.15
1.42542096412477,1,1.45,25.78
-0.654986852083687,0,0,28.84
2.74929821390027,1,0.8,44.77
1.72831564525585,1,0.86,29.77
-0.493709161831286,0,-1.3,2.63
1.5646061135457,0,-0.26,22.64
1.75205975782773,0,-0.4,97.57
-1.18428232542035,0,-0.22,88.31
0.742254331753385,0,0.13,14.82
1.54376683498595,0,0.09,39.97
0.429886041191769,1,0.6,42.39
0.0892215828808112,1,0.23,74.15
0.105799154909706,0,-0.18,31.53
-0.376150766683841,0,-1.21,1.75
0.0979876580230064,0,-1.69,25.5
0.127851155654567,0,-0.27,47.35
-0.205886976309194,0,-2.15,69.96
-0.751886075072965,0,0.05,50.86
1.42771077679223,1,1.62,26.11
0.649837437873531,0,-0.04,66.34
-0.0187044406930769,0,-0.77,48.05
-0.255429353156932,0,-1.79,44.78
0.885456744654993,1,0.43,60.79
-0.270235223771662,1,1.44,25.2
1.5466452215448,0,-0.01,98.54
-1.01816292056918,0,0.01,81.2
0.491264226968099,1,0.78,2.48
1.04362275488757,1,2.11,44.21
2.27574881088145,1,1.14,97.34
0.330577716517355,0,-0.08,10.98
0.515941719030554,0,-0.15,17.56
0.191551685803234,0,0.12,67.88
-0.475449818653764,0,0.14,88.52
-0.441676249550366,0,0.08,39.14
-0.173449273198379,0,-0.25,18.92
2.0568392842621,1,0.34,90.78
3.25135768082092,1,0.33,0.28
1.15976823138574,0,-1.47,38.67
-1.51554044888744,0,-0.36,83.15
-1.75142284990772,0,-1.39,74.42
1.90501928263192,1,1.62,53.01
0.298148330310639,1,0.73,91.93
0.0947608980395652,0,-0.07,45.78
-0.70835327042645,0,-0.32,17.92
-1.51055596561426,0,-2.15,4.68
-2.07694186994076,0,-1.74,89.03
4.46650443464449,1,0.3,43.43
2.72054034808939,1,1.64,49.1
-0.0362786738002865,1,0.91,7.16
1.31635748497518,1,0.59,8.55
-1.93631059695864,0,-1.09,67.48
0.423174849148445,1,0.22,46.25
2.00226375481656,1,1.32,52.82
-0.813346490905886,0,-0.7,47.88
0.17893734902445,0,-0.96,7.78
4.07410328678196,1,0.32,93.13
-0.301347771609501,0,-0.49,1.76
1.49537181805597,1,0.64,57.25
-0.332268982843906,0,-1.24,81.79
-1.8403611963283,1,0.48,52.55
2.44110949645693,1,1.86,76.26
0.520720606568329,0,-1.06,71.15
0.133460250113741,0,-0.87,17.15
-1.16617010048775,0,-0.16,40.35
1.7730785711076,1,1.67,21.95
1.79184934650501,1,2.4,7.18
1.22428283899408,1,1.48,85.87
-0.243807432919014,1,0.4,64.69
2.13379459672872,1,0.36,26.25
-1.97205098863346,1,0.45,36.83
-0.214034445532503,0,-1.06,32.67
-0.355642571303382,1,0.65,56.69
1.55537435619214,1,0.85,6.21
1.83487946071946,1,1.09,50.74
1.75568568129096,0,-1.32,33.1
0.165149486362776,1,0.86,88.57
0.465186332910211,0,-1.1,38.23
-0.116921954726974,0,-0.24,74.77
1.19519855747926,1,0.47,81.98
0.679661441319339,1,0.86,1.62
-0.541506183537638,1,0.65,90.85
2.69115740541174,1,1.2,10.74
1.50081463566224,1,0.47,94.37
0.994349596645306,1,1.48,28.36
0.908889006344942,1,0.83,24.65
-0.700906806083738,0,-0.75,42.45
1.25381308833063,0,-0.48,80.44
-0.0504779105197696,1,0.48,64.8
-1.13243517540458,0,-0.34,88.28
-0.134560421703349,1,0.95,68.37
2.94367316717148,1,0.49,92.05
0.934248989793909,0,-0.79,97.18
0.545076856057421,0,-0.7,29.66
1.02595267256973,1,1.47,45.11
-1.09238459947877,0,-0.55,56.13
1.56098019532422,1,0.4,0.31
2.15796213680421,1,1.57,66
0.216770223222749,1,1.57,5.39
0.336227163575137,0,-0.44,54.03
1.56689698459606,0,-1.22,14.47
0.843410819791498,1,2.14,19.97
1.64865274140284,1,1.11,79.14
0.274451079845769,1,1.89,25.77
1.35985143567962,1,0.25,21.73
0.539938699412879,0,-0.4,94.85
1.27454440304424,0,-0.6,8.81
0.904516370324335,0,-0.37,54.81
0.334983290561288,0,-0.32,89.64
1.43141046834791,1,1.63,24.13
1.67242043822114,1,0.41,81.4
2.48567048655956,1,0.4,20.68
0.266553066836364,0,-1.65,25.79
0.501313838571919,0,-0.8,47.28
0.670656638105262,1,0.59,5.9
2.87182926214121,1,0.36,48.38
0.97160441045337,1,1.03,76.08
1.87595999945509,1,1.22,59.01
-0.00344756060993593,0,-0.15,5.15
0.372530432461784,0,-0.08,9.54
0.401959759536273,0,-0.02,10.3
1.43771015579799,0,-1.24,91.81
0.924313085018233,1,1.07,58.94
-1.54630490974319,0,-0.69,78.28
-1.46199702574038,0,-0.8,79.26
0.137688029477729,0,-1.43,40.55
1.7678458444007,0,0.12,76.97
0.643087050407218,0,-0.59,75.89
0.653697804389775,1,0.32,38.83
1.87543781719762,1,0.83,76.62
-0.420310147225792,0,-0.9,28.34
0.347025759237349,0,-1.65,81.15
0.349595025401629,1,0.54,67.17
1.13170152523067,1,0.59,84.19
0.721052765179097,0,-0.12,90.87
1.66255987648267,1,0.66,47.94
2.47319588459915,0,-0.08,50.37
1.30119947439237,1,0.91,34.23
